conversation_id,customer_tweet_id,support_tweet_id,created_at,customer_message,support_reply,char_length_customer,char_length_reply
UBER_0861,83635,83633,Thu Nov 30 13:33:43 +0000 2017,"you need to be giving me a refund! Wasn't even in the country where the trip was taken, doesn't matter that it's over the 30 day period! I WILL go to court for £26.40!!",Hi there! Here to help! Send us a DM (Direct Message) with your email address and contact info and so we can further assist your concern.,168,137
UBER_0862,16908,16907,Wed Nov 01 03:02:34 +0000 2017,Can you order reiki on uber eats? Asking for a friend,Here to help! Send us a note at so our team can connect.,53,56
UBER_0863,319532,319530,Sat Oct 07 11:13:08 +0000 2017,I am not going to pay for your system failures. Probably last one was my last ride with you Extremely disappointed,"We'll be happy to review this fare, Ankit! Please reach out at and we'll take a look.",114,85
UBER_0864,255896,255895,Thu Oct 05 18:10:41 +0000 2017,I'm really hungry and the code didn't work and now I'm hangry,Oh no. Please DM us your account email along with details. Let's take a look into this for you.,61,95
UBER_0865,337492,337490,Sat Oct 07 21:14:39 +0000 2017,Please help. My father's account wouldn't apply the promo. First trip.,We're here to help - have your father reach out to us at with more details so we can assist him with his issue!,70,111
UBER_0866,254831,254829,Thu Oct 05 17:21:53 +0000 2017,How many times do I need to write about my complaint before you respond to it ?!,That doesn't sound right. DM us your account email so we can check on the status of your request.,80,97
UBER_0867,146848,146849,Fri Nov 24 14:38:49 +0000 2017,I did lets see what action will be taken !! Please explain distance surcharge when you driver taken long route for gas filling,"We just got back to you via DM, Rudra.",126,38
UBER_0868,116053,116055,Thu Nov 23 22:32:36 +0000 2017,Thanks but that's totally useless. Doesn't answer my question about DRIVERS cancelling on the rider and quotes a different currency.,We're here to help! Send us a DM with your email address so we can connect.,132,75
UBER_0869,474421,474422,Fri Dec 01 20:48:19 +0000 2017,I already did and that's the weak response I got. I'd rather not respond to generic responses.,We're here to help! Please confirm your email address or phone number through direct message so we can further assist.,94,118
UBER_0870,421633,421632,Tue Oct 10 04:31:23 +0000 2017,why am I receiving these msgs when I barely use ur app?,We'd be happy to help you out! Please connect with us here; so we can help you out.,55,83
UBER_0871,254562,254564,Thu Oct 05 18:12:39 +0000 2017,"Nothing is really helping, try to fix it fast",We've been in touch via DM!,45,27
UBER_0872,426186,426185,Tue Oct 10 10:39:44 +0000 2017,"We have misplaced our mobile no 9460521431 , through which cab was booked in the cab. Kindly provide urgent support .","Here to help, Shri. Send us a note at",117,37
UBER_0873,394108,394110,Mon Oct 09 17:43:44 +0000 2017,I already send 3 claims and they told me sorry too! We made a sue in a Miami Spring Police and Miami Dade,"Hi there, Mariana. Please send us a DM with your Uber account email, and we will look into this for you.",105,104
UBER_0874,168908,168910,Fri Nov 24 21:31:40 +0000 2017,It was on ’s Uber account. Can’t believe a car full of people got kicked out all because her tags were bad.,"Due to our privacy policy, we will have to speak directly to the account holder. Please have them contact us via",107,112
UBER_0875,441708,441707,Wed Oct 11 08:41:59 +0000 2017,I left my phone in an uber and I have been ringing the driver and he won't answer the phone. I have been tracking my phone and,We're very sorry to hear this. Please send us the details to this page here;,126,76
UBER_0876,393627,393625,Mon Oct 09 17:13:39 +0000 2017,. one of your drivers hit me while I was in a crosswalk in Chicago. How do I report it?,We hope everyone is ok. Please DM us your email address so we can follow up immediately.,87,88
UBER_0877,93823,93822,Thu Nov 30 15:34:45 +0000 2017,the fact you guys don't have a customer support line is annoying. Someone is currently trying to phish my account and I have no way of informing you besides Twitter. That is dumb.,"Sorry for the inconvenience! Send us a note here, and our team will follow up.",179,78
UBER_0878,141553,141551,Thu Nov 23 16:11:46 +0000 2017,", still I have not received any solution for my query..... You guys cheat your customers by telling them that you will contact them with in 24-48 hrs, your driver has refused to come to my pick up location on 21st November mid night (12am)",It appears a member of our team has reached out to you. Please check your email and follow up with them there.,239,110
UBER_0879,275073,275072,Sat Nov 25 03:03:08 +0000 2017,I've already contacted support and gone back and forth with messages. They refuse to give me a refund for a truly unacceptable journey.,We're here to help! Send us a DM with your email address so we can follow up.,135,77
UBER_0880,412214,412213,Thu Nov 23 16:15:08 +0000 2017,This is still unresolved even after sending the ID proofs and phone number information. I am unable to use my account for months !,We're currently reviewing your email and will connect shortly. Thanks!,130,70
UBER_0881,53032,53031,Wed Nov 01 18:15:18 +0000 2017,I received a promo but can’t activate it because you guys switched my email and there’s no one to call,We're here to help! Send us a DM with your email address so we can connect.,102,75
UBER_0882,443060,443051,Wed Nov 22 09:01:54 +0000 2017,its disgusting 40 hrs passed still ur unable to soilve my problem i will apeal all people dont user uber again because they cheat first u taken money from me now again ur sysyem saying this card owes money,"We're sorry to hear you're still experiencing this issue, Jammy. We followed up via DM.",205,87
UBER_0883,371161,371160,Sun Oct 08 22:38:23 +0000 2017,seriously? You've cancelled on ME 3 times and I've been standing in an easy location away from Fenway park. You try to do the right,Happy to help! Please send us a note at and we'll be happy to look into this for you.,131,85
UBER_0884,89435,89434,Thu Nov 30 14:30:36 +0000 2017,If I’m the first person in an Uber pool why the fuck do I get dropped off last?! Turned a 20 minute ride into an hour+ long inconvenience. about to miss my flight and shit. 🙄,Oh no! Send us a note here; and our team will be able to assist!,174,64
UBER_0885,463523,463522,Fri Dec 01 02:48:31 +0000 2017,already made a pending payment.but again and again asking for the previous trip payment due. Not able to book uber. Resolve this issue on urgent basis,We're here to help! Please send us a note via so we can connect.,150,64
UBER_0886,37678,37680,Wed Nov 01 14:28:24 +0000 2017,I just want my damn headphones back why is this so difficult. I sent the email please respond so i can get them from the driver.,"Hey, Tom. We've followed up via DM. Please continue to reach out to us there for further assistance. Thanks for your patience.",128,126
UBER_0887,349460,349462,Sun Oct 08 08:42:52 +0000 2017,Its already updated 5 times in through ur __email__,Sorry for the delay. Our team is currently reviewing your email and will follow up shortly.,51,91
UBER_0888,289211,289210,Fri Oct 06 14:45:39 +0000 2017,complaints made but to no avail. Please provide an update and refund the amount to them for this bad experience.,"We'd like to look into this, Vivian. Please send us a note at: and a member of our team will follow up shortly.",112,111
UBER_0889,51740,51739,Wed Nov 01 17:36:46 +0000 2017,Today I was shown Rs190 during booking but at the end driver took & overcharged me by showing Rs275 on his phone 😡😡,We're so sorry for the trouble. Send us a note via so we can assist.,115,68
UBER_0890,3821,3820,Tue Oct 31 21:27:55 +0000 2017,"I live in Mexico City, have not received facturas in the last 2 months and need then ASAP for tax report. please help!",Hi there! Please send us a note via so we can assist further.,118,61
UBER_0891,161342,161341,Fri Nov 24 18:47:52 +0000 2017,"Hi! This is the 2nd time. Payments aren't going thru using my card. It has enough funds in it. I can't afford reaching out to you everytime this happens. When I try choosing my payment, error occures. Please help me out. Thanks!",Sorry for the trouble! Kindly send us a note at; so our team can assist.,228,72
UBER_0892,24062,24061,Wed Nov 01 08:46:00 +0000 2017,I did NOT get a receipt & nobody told me who they were. Nobody told me who took my order & what I ordered,We're here to help! Send us a DM with your email address and more details so we can follow up.,105,94
UBER_0893,444492,444491,Wed Nov 22 05:53:49 +0000 2017,"as an artist we depend on heavily. some to get to and from gigs, some to make extra money when gigs are slow, and for some a mixture of both. so when deactivates an account based on false accusations it has a severe impact. I'm Big Mad today",Thank you for reaching out. A member of our team has followed up with you via email. From there you can reply with any further inquiries and questions you may have in regards to this concern. Please let us know if you have any additional questions or concerns.,241,260
UBER_0894,488724,488722,Fri Dec 01 15:33:21 +0000 2017,I am very unhappy with Uber's customer support. I did mention that I am unable to find my trip receipt when I login to Uber via the internet. You could have helped me connect with my driver or at least locate the trip receipt.,"We're unable to locate any recent trips on the account you provided, Tejal. In order to best assist, please use the forms provided to get in touch with our specialized team.",226,173
UBER_0895,164270,164272,Fri Nov 24 20:00:04 +0000 2017,still not helping with the answers i need. Does not give me an option to send an email or explain what happened,We're so sorry about that! Can you please send us a DM with your email address and additional details so we can assist?,111,119
UBER_0896,344913,344912,Sat Oct 07 23:41:23 +0000 2017,"Wooow. Two nights in a row messed up office dinner. Yesterday a random cancel, tonight a completely wrong order.",Hi - here to help. Please DM us the email linked to your Uber account so we can look into this for you.,112,103
UBER_0897,2474,2472,Sat Nov 25 02:49:59 +0000 2017,since the ParisGamesWeek your system dosnt work by paypal. F*** it i'm taking taxis.,Here to help. Send us a note at so our team can connect.,84,56
UBER_0898,276266,276268,Fri Oct 06 07:23:05 +0000 2017,Will that let me change the rating?,"Yes, that link provided in the last message will allow you to change the rating of your driver.",35,95
